MES_REFERENCIA;VENDEDOR;SUBMARCA;META_FATURAMENTO
2025-09;VEN033;Cerveja Premium;50823.87
2025-09;VEN034;Energéticos;91485.04
2025-09;VEN034;Isotônicos;63629.89
2025-09;VEN034;Cerveja Premium;39056.63
2025-09;VEN035;Energéticos;76239.47
2025-09;VEN035;Isotônicos;58018.18
2025-09;VEN035;Cerveja Premium;40425.73
2025-09;VEN036;Energéticos;96943.18
2025-09;VEN036;Isotônicos;44193.64
2025-09;VEN036;Cerveja Premium;47353.43
2025-09;VEN037;Energéticos;95551.81
2025-09;VEN037;Isotônicos;43691.59
2025-09;VEN037;Cerveja Premium;50302.16
2025-09;VEN038;Energéticos;90928.91
2025-09;VEN038;Isotônicos;46756.37
2025-09;VEN038;Cerveja Premium;64197.03
2025-09;VEN039;Energéticos;73409.82
2025-09;VEN039;Isotônicos;55559.16
2025-09;VEN039;Cerveja Premium;52756.15
2025-09;VEN040;Energéticos;85363.46
2025-09;VEN040;Isotônicos;46436.51
2025-09;VEN040;Cerveja Premium;57994.2
2025-09;VEN041;Energéticos;71740.34
2025-09;VEN041;Isotônicos;71030.99
2025-09;VEN041;Cerveja Premium;42331.81
2025-09;VEN042;Energéticos;96939.58
2025-09;VEN042;Isotônicos;53630.55
2025-09;VEN042;Cerveja Premium;52773.27
2025-09;VEN043;Energéticos;96972.7
2025-09;VEN043;Isotônicos;64044.18
2025-09;VEN043;Cerveja Premium;42436.1
2025-09;VEN044;Energéticos;85275.5
2025-09;VEN044;Isotônicos;39960.57
2025-09;VEN044;Cerveja Premium;60324.21
2025-09;VEN045;Energéticos;77177.41
2025-09;VEN045;Isotônicos;47144.19
2025-09;VEN045;Cerveja Premium;55605.16
2025-09;VEN046;Energéticos;83730.82
2025-09;VEN046;Isotônicos;46022.97
2025-09;VEN046;Cerveja Premium;52444.85
2025-09;VEN047;Energéticos;83524.9
2025-09;VEN047;Isotônicos;50199.14
2025-09;VEN047;Cerveja Premium;49786.49
2025-09;VEN048;Energéticos;73307.64
2025-09;VEN048;Isotônicos;56871.36
2025-09;VEN048;Cerveja Premium;41528.44
2025-09;VEN049;Energéticos;100748.49
2025-09;VEN049;Isotônicos;51017.44
2025-09;VEN049;Cerveja Premium;31528.25
2025-09;VEN050;Energéticos;85598.44
2025-09;VEN050;Isotônicos;52855.13
2025-09;VEN050;Cerveja Premium;40987.08
2025-09;VEN051;Energéticos;81803.54
2025-09;VEN051;Isotônicos;63412.54
2025-09;VEN051;Cerveja Premium;40328.4
2025-09;VEN052;Energéticos;74500.5
2025-09;VEN052;Isotônicos;41316.03
2025-09;VEN052;Cerveja Premium;63572.95
2025-09;VEN053;Energéticos;78558.12
2025-09;VEN053;Isotônicos;48178.88
2025-09;VEN053;Cerveja Premium;46225.55
2025-09;VEN054;Energéticos;107034.71
2025-09;VEN054;Isotônicos;56601.24
2025-09;VEN054;Cerveja Premium;33562.15
2025-09;VEN055;Energéticos;101004.8
2025-09;VEN055;Isotônicos;53691.26
2025-09;VEN055;Cerveja Premium;40527.96
2025-09;VEN056;Energéticos;79363.82
2025-09;VEN056;Isotônicos;44248.23
2025-09;VEN056;Cerveja Premium;39972.02
2025-09;VEN057;Energéticos;103855.71
2025-09;VEN057;Isotônicos;58885.46
2025-09;VEN057;Cerveja Premium;28298.62
2025-09;VEN058;Energéticos;109949.73
2025-09;VEN058;Isotônicos;65343.73
2025-09;VEN058;Cerveja Premium;48358.45
2025-09;VEN059;Energéticos;87187.54
2025-09;VEN059;Isotônicos;50417.8
2025-09;VEN059;Cerveja Premium;40112.21
2025-09;VEN060;Energéticos;91670.39
2025-09;VEN060;Isotônicos;47438.01
2025-09;VEN060;Cerveja Premium;45755.31
2025-09;VEN061;Energéticos;97906.55
2025-09;VEN061;Isotônicos;55872.12
2025-09;VEN061;Cerveja Premium;34850.73
2025-09;VEN062;Energéticos;71562.73
2025-09;VEN062;Isotônicos;54451.84
2025-09;VEN062;Cerveja Premium;33693.47
2025-09;VEN063;Energéticos;103752.25
2025-09;VEN063;Isotônicos;59103.43
2025-09;VEN063;Cerveja Premium;42118.15
2025-09;VEN064;Energéticos;95201.51
2025-09;VEN064;Isotônicos;56195.13
2025-09;VEN064;Cerveja Premium;61192.18
2025-09;VEN065;Energéticos;76251.5
2025-09;VEN065;Isotônicos;60876.31
2025-09;VEN065;Cerveja Premium;35326.48
2025-09;VEN066;Energéticos;94987.98
2025-09;VEN066;Isotônicos;47938.76
2025-09;VEN066;Cerveja Premium;50171.71
2025-09;VEN067;Energéticos;115229.08
2025-09;VEN067;Isotônicos;54332.74
2025-09;VEN067;Cerveja Premium;42651.8
2025-09;VEN068;Energéticos;83418.57
2025-09;VEN068;Isotônicos;52112.6
2025-09;VEN068;Cerveja Premium;49718.05
2025-09;VEN069;Energéticos;103368.18
2025-09;VEN069;Isotônicos;63957.47
2025-09;VEN069;Cerveja Premium;52776.28
2025-09;VEN070;Energéticos;104718.45
2025-09;VEN070;Isotônicos;57559.4
2025-09;VEN070;Cerveja Premium;42745.66
2025-09;VEN071;Energéticos;89817.82
2025-09;VEN071;Isotônicos;44516.14
2025-09;VEN071;Cerveja Premium;51310.82
2025-09;VEN072;Energéticos;89509.75
2025-09;VEN072;Isotônicos;49255.35
2025-09;VEN072;Cerveja Premium;52024.34
2025-09;VEN073;Energéticos;80087.6
2025-09;VEN073;Isotônicos;57446.68
2025-09;VEN073;Cerveja Premium;41865.46
2025-09;VEN074;Energéticos;73638.82
2025-09;VEN074;Isotônicos;43679.23
2025-09;VEN074;Cerveja Premium;52314.68
2025-09;VEN075;Energéticos;87725.16
2025-09;VEN075;Isotônicos;47918.04
2025-09;VEN075;Cerveja Premium;48912.46
2025-09;VEN076;Energéticos;77828.34
2025-09;VEN076;Isotônicos;62265.59
2025-09;VEN076;Cerveja Premium;52097.46
2025-09;VEN077;Energéticos;114284.62
2025-09;VEN077;Isotônicos;53536.39
2025-09;VEN077;Cerveja Premium;42691.5
2025-09;VEN078;Energéticos;72384.32
2025-09;VEN078;Isotônicos;52031.08
2025-09;VEN078;Cerveja Premium;61303.56
2025-09;VEN079;Energéticos;77470.98
2025-09;VEN079;Isotônicos;55122.32
2025-09;VEN079;Cerveja Premium;43991.88
2025-09;VEN080;Energéticos;78319.83
2025-09;VEN080;Isotônicos;58318.11
2025-09;VEN080;Cerveja Premium;53785.13
2025-09;VEN081;Energéticos;92501.78
2025-09;VEN081;Isotônicos;57494.93
2025-09;VEN081;Cerveja Premium;43555.78
2025-09;VEN082;Energéticos;74115.57
2025-09;VEN082;Isotônicos;57320.93
2025-09;VEN082;Cerveja Premium;37526.58
2025-09;VEN083;Energéticos;67896.49
2025-09;VEN083;Isotônicos;56390.33
2025-09;VEN083;Cerveja Premium;59811.89
2025-09;VEN084;Energéticos;88427.98
2025-09;VEN084;Isotônicos;54091.5
2025-09;VEN084;Cerveja Premium;54245.9
2025-09;VEN085;Energéticos;91685.48
2025-09;VEN085;Isotônicos;54984.97
2025-09;VEN085;Cerveja Premium;44798.88
2025-09;VEN086;Energéticos;80457.5
2025-09;VEN086;Isotônicos;69466.29
2025-09;VEN086;Cerveja Premium;48333.66
2025-09;VEN087;Energéticos;108729.84
2025-09;VEN087;Isotônicos;38783.82
2025-09;VEN087;Cerveja Premium;56266.19
2025-09;VEN088;Energéticos;69271.83
2025-09;VEN088;Isotônicos;56555.7
2025-09;VEN088;Cerveja Premium;58063.41
2025-09;VEN089;Energéticos;88703.07
2025-09;VEN089;Isotônicos;62099.37
2025-09;VEN089;Cerveja Premium;47573.79
2025-09;VEN090;Energéticos;85369.97
2025-09;VEN090;Isotônicos;64644.6
2025-09;VEN090;Cerveja Premium;40829.48
2025-09;VEN091;Energéticos;73552.81
2025-09;VEN091;Isotônicos;60981.62
2025-09;VEN091;Cerveja Premium;36539.17
2025-09;VEN092;Energéticos;78225.94
2025-09;VEN092;Isotônicos;62879.66
2025-09;VEN092;Cerveja Premium;48121.1
2025-09;VEN093;Energéticos;77035.94
2025-09;VEN093;Isotônicos;59561.36
2025-09;VEN093;Cerveja Premium;49772.73
2025-09;VEN094;Energéticos;87500.04
2025-09;VEN094;Isotônicos;56288.33
2025-09;VEN094;Cerveja Premium;44851.31
2025-09;VEN095;Energéticos;83343.39
2025-09;VEN095;Isotônicos;52256.78
2025-09;VEN095;Cerveja Premium;56505.18
2025-09;VEN096;Energéticos;64835.07
2025-09;VEN096;Isotônicos;52956.39
2025-09;VEN096;Cerveja Premium;44984.29
2025-09;VEN097;Energéticos;63039.38
2025-09;VEN097;Isotônicos;52253.66
2025-09;VEN097;Cerveja Premium;60801.64
2025-09;VEN098;Energéticos;85780.27
2025-09;VEN098;Isotônicos;52602.97
2025-09;VEN098;Cerveja Premium;44824.16
2025-09;VEN099;Energéticos;79244.82
2025-09;VEN099;Isotônicos;44193.35
2025-09;VEN099;Cerveja Premium;44545.54
2025-09;VEN100;Energéticos;72632.69
2025-09;VEN100;Isotônicos;58060.16
2025-09;VEN100;Cerveja Premium;46600.4
2025-10;VEN001;Energéticos;98621.0
2025-10;VEN001;Isotônicos;49800.73
2025-10;VEN001;Cerveja Premium;43734.81
2025-10;VEN002;Energéticos;77830.46
2025-10;VEN002;Isotônicos;59797.8
2025-10;VEN002;Cerveja Premium;53292.06
2025-10;VEN003;Energéticos;89143.71
2025-10;VEN003;Isotônicos;64922.96
2025-10;VEN003;Cerveja Premium;39251.11
2025-10;VEN004;Energéticos;98308.93
2025-10;VEN004;Isotônicos;59304.62
2025-10;VEN004;Cerveja Premium;52543.45
2025-10;VEN005;Energéticos;66072.27
2025-10;VEN005;Isotônicos;58392.66
2025-10;VEN005;Cerveja Premium;43676.28
2025-10;VEN006;Energéticos;85271.92
2025-10;VEN006;Isotônicos;48202.42
2025-10;VEN006;Cerveja Premium;43241.23
2025-10;VEN007;Energéticos;73328.23
2025-10;VEN007;Isotônicos;46359.38
2025-10;VEN007;Cerveja Premium;59094.28
2025-10;VEN008;Energéticos;84142.16
2025-10;VEN008;Isotônicos;46039.85
2025-10;VEN008;Cerveja Premium;42549.18
2025-10;VEN009;Energéticos;100795.4
2025-10;VEN009;Isotônicos;47874.07
2025-10;VEN009;Cerveja Premium;33090.31
2025-10;VEN010;Energéticos;112184.39
2025-10;VEN010;Isotônicos;63660.75
2025-10;VEN010;Cerveja Premium;39003.51
2025-10;VEN011;Energéticos;81569.35
2025-10;VEN011;Isotônicos;59051.9
2025-10;VEN011;Cerveja Premium;35712.17
2025-10;VEN012;Energéticos;76284.54
2025-10;VEN012;Isotônicos;51200.8
2025-10;VEN012;Cerveja Premium;59743.0
2025-10;VEN013;Energéticos;98479.08
2025-10;VEN013;Isotônicos;44083.96
2025-10;VEN013;Cerveja Premium;43858.59
2025-10;VEN014;Energéticos;89035.12
2025-10;VEN014;Isotônicos;40918.79
2025-10;VEN014;Cerveja Premium;52178.3
2025-10;VEN015;Energéticos;70989.88
2025-10;VEN015;Isotônicos;51635.22
2025-10;VEN015;Cerveja Premium;59055.03
2025-10;VEN016;Energéticos;76536.46
2025-10;VEN016;Isotônicos;55660.56
2025-10;VEN016;Cerveja Premium;51758.37
2025-10;VEN017;Energéticos;84346.63
2025-10;VEN017;Isotônicos;50509.32
2025-10;VEN017;Cerveja Premium;45912.78
2025-10;VEN018;Energéticos;87319.65
2025-10;VEN018;Isotônicos;59418.09
2025-10;VEN018;Cerveja Premium;58666.5
2025-10;VEN019;Energéticos;102681.91
2025-10;VEN019;Isotônicos;65737.95
2025-10;VEN019;Cerveja Premium;65220.85
2025-10;VEN020;Energéticos;107638.4
2025-10;VEN020;Isotônicos;56732.71
2025-10;VEN020;Cerveja Premium;45332.49
2025-10;VEN021;Energéticos;89857.31
2025-10;VEN021;Isotônicos;55149.49
2025-10;VEN021;Cerveja Premium;49070.31
2025-10;VEN022;Energéticos;102840.45
2025-10;VEN022;Isotônicos;45303.51
2025-10;VEN022;Cerveja Premium;44447.91
2025-10;VEN023;Energéticos;108690.14
2025-10;VEN023;Isotônicos;53389.03
2025-10;VEN023;Cerveja Premium;46480.92
2025-10;VEN024;Energéticos;65671.26
2025-10;VEN024;Isotônicos;56020.25
2025-10;VEN024;Cerveja Premium;32256.56
2025-10;VEN025;Energéticos;115988.45
2025-10;VEN025;Isotônicos;45747.36
2025-10;VEN025;Cerveja Premium;37106.93
2025-10;VEN026;Energéticos;98780.67
2025-10;VEN026;Isotônicos;56077.6
2025-10;VEN026;Cerveja Premium;45595.79
2025-10;VEN027;Energéticos;74023.09
2025-10;VEN027;Isotônicos;54861.05
2025-10;VEN027;Cerveja Premium;39134.59
2025-10;VEN028;Energéticos;86581.11
2025-10;VEN028;Isotônicos;51767.22
2025-10;VEN028;Cerveja Premium;49988.23
2025-10;VEN029;Energéticos;100638.74
2025-10;VEN029;Isotônicos;66079.78
2025-10;VEN029;Cerveja Premium;48952.75
2025-10;VEN030;Energéticos;67005.64
2025-10;VEN030;Isotônicos;66179.63
2025-10;VEN030;Cerveja Premium;46609.34
2025-10;VEN031;Energéticos;97864.82
2025-10;VEN031;Isotônicos;53708.1
2025-10;VEN031;Cerveja Premium;34756.17
2025-10;VEN032;Energéticos;83679.82
2025-10;VEN032;Isotônicos;53739.83
2025-10;VEN032;Cerveja Premium;42725.33
2025-10;VEN033;Energéticos;74219.07
2025-10;VEN033;Isotônicos;60036.87
2025-10;VEN033;Cerveja Premium;48928.82
2025-10;VEN034;Energéticos;78567.87
2025-10;VEN034;Isotônicos;62241.5
2025-10;VEN034;Cerveja Premium;40215.66
2025-10;VEN035;Energéticos;73536.39
2025-10;VEN035;Isotônicos;55529.23
2025-10;VEN035;Cerveja Premium;49699.83
2025-10;VEN036;Energéticos;86034.52
2025-10;VEN036;Isotônicos;56797.08
2025-10;VEN036;Cerveja Premium;44538.47
2025-10;VEN037;Energéticos;85309.14
2025-10;VEN037;Isotônicos;44891.29
2025-10;VEN037;Cerveja Premium;47391.38
2025-10;VEN038;Energéticos;75786.15
2025-10;VEN038;Isotônicos;65478.81
2025-10;VEN038;Cerveja Premium;45716.47
2025-10;VEN039;Energéticos;91627.09
2025-10;VEN039;Isotônicos;43810.27
2025-10;VEN039;Cerveja Premium;49438.15
2025-10;VEN040;Energéticos;78284.38
2025-10;VEN040;Isotônicos;47696.0
2025-10;VEN040;Cerveja Premium;53011.57
2025-10;VEN041;Energéticos;73034.79
2025-10;VEN041;Isotônicos;50660.08
2025-10;VEN041;Cerveja Premium;44175.45
2025-10;VEN042;Energéticos;99956.91
2025-10;VEN042;Isotônicos;50903.08
2025-10;VEN042;Cerveja Premium;56932.21
2025-10;VEN043;Energéticos;69181.87
2025-10;VEN043;Isotônicos;46938.94
2025-10;VEN043;Cerveja Premium;37062.75
2025-10;VEN044;Energéticos;97223.57
2025-10;VEN044;Isotônicos;46102.14
2025-10;VEN044;Cerveja Premium;58614.8
2025-10;VEN045;Energéticos;75677.52
2025-10;VEN045;Isotônicos;62443.38
2025-10;VEN045;Cerveja Premium;56904.89
2025-10;VEN046;Energéticos;65924.22
2025-10;VEN046;Isotônicos;44387.39
2025-10;VEN046;Cerveja Premium;52585.15
2025-10;VEN047;Energéticos;100606.83
2025-10;VEN047;Isotônicos;51605.76
2025-10;VEN047;Cerveja Premium;56845.1
2025-10;VEN048;Energéticos;96105.31
2025-10;VEN048;Isotônicos;47191.71
2025-10;VEN048;Cerveja Premium;42884.32
2025-10;VEN049;Energéticos;85981.13
2025-10;VEN049;Isotônicos;41299.71
2025-10;VEN049;Cerveja Premium;35570.27
2025-10;VEN050;Energéticos;98233.55
2025-10;VEN050;Isotônicos;60038.16
2025-10;VEN050;Cerveja Premium;29256.31
2025-10;VEN051;Energéticos;73775.46
2025-10;VEN051;Isotônicos;66407.28
2025-10;VEN051;Cerveja Premium;45666.44
2025-10;VEN052;Energéticos;73037.29
2025-10;VEN052;Isotônicos;54700.95
2025-10;VEN052;Cerveja Premium;50251.16
2025-10;VEN053;Energéticos;77683.11
2025-10;VEN053;Isotônicos;57813.04
2025-10;VEN053;Cerveja Premium;55755.94
2025-10;VEN054;Energéticos;79628.38
2025-10;VEN054;Isotônicos;49391.82
2025-10;VEN054;Cerveja Premium;42001.34
2025-10;VEN055;Energéticos;104108.77
2025-10;VEN055;Isotônicos;54999.78
2025-10;VEN055;Cerveja Premium;39183.87
2025-10;VEN056;Energéticos;84404.92
2025-10;VEN056;Isotônicos;51861.44
2025-10;VEN056;Cerveja Premium;41728.03
2025-10;VEN057;Energéticos;90099.79
2025-10;VEN057;Isotônicos;60707.72
2025-10;VEN057;Cerveja Premium;37259.97
2025-10;VEN058;Energéticos;77868.37
2025-10;VEN058;Isotônicos;59149.52
2025-10;VEN058;Cerveja Premium;56743.04
2025-10;VEN059;Energéticos;88037.8
2025-10;VEN059;Isotônicos;61916.29
2025-10;VEN059;Cerveja Premium;46577.63
2025-10;VEN060;Energéticos;89454.96
2025-10;VEN060;Isotônicos;46720.23
2025-10;VEN060;Cerveja Premium;35765.27
2025-10;VEN061;Energéticos;84290.74
2025-10;VEN061;Isotônicos;43671.18
2025-10;VEN061;Cerveja Premium;38258.54
2025-10;VEN062;Energéticos;82053.42
2025-10;VEN062;Isotônicos;56738.14
2025-10;VEN062;Cerveja Premium;46671.96
2025-10;VEN063;Energéticos;94060.27
2025-10;VEN063;Isotônicos;64684.26
2025-10;VEN063;Cerveja Premium;49607.01
2025-10;VEN064;Energéticos;94717.16
2025-10;VEN064;Isotônicos;43013.14
2025-10;VEN064;Cerveja Premium;56047.33
2025-10;VEN065;Energéticos;103820.94
2025-10;VEN065;Isotônicos;51224.14
2025-10;VEN065;Cerveja Premium;39975.06
2025-10;VEN066;Energéticos;92618.62
2025-10;VEN066;Isotônicos;60270.74
2025-10;VEN066;Cerveja Premium;48353.91
2025-10;VEN067;Energéticos;101232.79
2025-10;VEN067;Isotônicos;44546.53
2025-10;VEN067;Cerveja Premium;48726.71
2025-10;VEN068;Energéticos;94328.98
2025-10;VEN068;Isotônicos;46691.7
2025-10;VEN068;Cerveja Premium;46673.44
2025-10;VEN069;Energéticos;94773.51
2025-10;VEN069;Isotônicos;54580.81
2025-10;VEN069;Cerveja Premium;53461.7
2025-10;VEN070;Energéticos;96178.72
2025-10;VEN070;Isotônicos;53142.81
2025-10;VEN070;Cerveja Premium;39783.25
2025-10;VEN071;Energéticos;74750.16
2025-10;VEN071;Isotônicos;54416.5
2025-10;VEN071;Cerveja Premium;46933.16
2025-10;VEN072;Energéticos;91926.84
2025-10;VEN072;Isotônicos;53276.13
2025-10;VEN072;Cerveja Premium;50972.99
2025-10;VEN073;Energéticos;94561.25
2025-10;VEN073;Isotônicos;54425.94
2025-10;VEN073;Cerveja Premium;46877.91
2025-10;VEN074;Energéticos;97945.85
2025-10;VEN074;Isotônicos;52942.07
2025-10;VEN074;Cerveja Premium;50346.76
2025-10;VEN075;Energéticos;94979.29
2025-10;VEN075;Isotônicos;37592.38
2025-10;VEN075;Cerveja Premium;51499.16
2025-10;VEN076;Energéticos;96895.57
2025-10;VEN076;Isotônicos;61966.25
2025-10;VEN076;Cerveja Premium;43792.2
2025-10;VEN077;Energéticos;84267.29
2025-10;VEN077;Isotônicos;43053.14
2025-10;VEN077;Cerveja Premium;40837.65
2025-10;VEN078;Energéticos;66417.21
2025-10;VEN078;Isotônicos;58527.96
2025-10;VEN078;Cerveja Premium;50271.66
2025-10;VEN079;Energéticos;95859.06
2025-10;VEN079;Isotônicos;49332.85
2025-10;VEN079;Cerveja Premium;34530.02
2025-10;VEN080;Energéticos;81206.38
2025-10;VEN080;Isotônicos;41575.46
2025-10;VEN080;Cerveja Premium;43454.44
2025-10;VEN081;Energéticos;74855.82
2025-10;VEN081;Isotônicos;56597.77
2025-10;VEN081;Cerveja Premium;38936.55
2025-10;VEN082;Energéticos;84996.72
2025-10;VEN082;Isotônicos;53200.61
2025-10;VEN082;Cerveja Premium;49369.14
2025-10;VEN083;Energéticos;80468.64
2025-10;VEN083;Isotônicos;38991.45
2025-10;VEN083;Cerveja Premium;58374.54
2025-10;VEN084;Energéticos;94779.23
2025-10;VEN084;Isotônicos;68451.76
2025-10;VEN084;Cerveja Premium;50310.76
2025-10;VEN085;Energéticos;108488.14
2025-10;VEN085;Isotônicos;59456.6
2025-10;VEN085;Cerveja Premium;45488.76
2025-10;VEN086;Energéticos;70614.73
2025-10;VEN086;Isotônicos;67296.56
2025-10;VEN086;Cerveja Premium;45366.87
2025-10;VEN087;Energéticos;83310.45
2025-10;VEN087;Isotônicos;36262.59
2025-10;VEN087;Cerveja Premium;51276.46
2025-10;VEN088;Energéticos;78944.8
2025-10;VEN088;Isotônicos;49272.61
2025-10;VEN088;Cerveja Premium;55522.56
2025-10;VEN089;Energéticos;88584.09
2025-10;VEN089;Isotônicos;57035.42
2025-10;VEN089;Cerveja Premium;34587.4
2025-10;VEN090;Energéticos;100914.99
2025-10;VEN090;Isotônicos;64867.57
2025-10;VEN090;Cerveja Premium;56928.95
2025-10;VEN091;Energéticos;98203.54
2025-10;VEN091;Isotônicos;54409.43
2025-10;VEN091;Cerveja Premium;43421.92
2025-10;VEN092;Energéticos;95497.16
2025-10;VEN092;Isotônicos;64096.03
2025-10;VEN092;Cerveja Premium;41411.96
2025-10;VEN093;Energéticos;84291.99
2025-10;VEN093;Isotônicos;62502.21
2025-10;VEN093;Cerveja Premium;59020.94
2025-10;VEN094;Energéticos;72056.44
2025-10;VEN094;Isotônicos;66921.4
2025-10;VEN094;Cerveja Premium;41979.18
2025-10;VEN095;Energéticos;87991.79
2025-10;VEN095;Isotônicos;48573.96
2025-10;VEN095;Cerveja Premium;54905.96
2025-10;VEN096;Energéticos;69252.92
2025-10;VEN096;Isotônicos;54950.5
2025-10;VEN096;Cerveja Premium;53805.26
2025-10;VEN097;Energéticos;84409.99
2025-10;VEN097;Isotônicos;57307.79
2025-10;VEN097;Cerveja Premium;48231.39
2025-10;VEN098;Energéticos;89870.58
2025-10;VEN098;Isotônicos;68615.43
2025-10;VEN098;Cerveja Premium;40377.21
2025-10;VEN099;Energéticos;91984.51
2025-10;VEN099;Isotônicos;45156.64
2025-10;VEN099;Cerveja Premium;56124.28
2025-10;VEN100;Energéticos;80758.27
2025-10;VEN100;Isotônicos;69744.67
2025-10;VEN100;Cerveja Premium;38686.34
2025-11;VEN001;Energéticos;69644.1
2025-11;VEN001;Isotônicos;50139.57
2025-11;VEN001;Cerveja Premium;47872.44
2025-11;VEN002;Energéticos;87107.8
2025-11;VEN002;Isotônicos;62499.89
2025-11;VEN002;Cerveja Premium;41837.45
2025-11;VEN003;Energéticos;84714.58
2025-11;VEN003;Isotônicos;70876.42
2025-11;VEN003;Cerveja Premium;47530.04
2025-11;VEN004;Energéticos;75730.05
2025-11;VEN004;Isotônicos;55502.73
2025-11;VEN004;Cerveja Premium;54336.65
2025-11;VEN005;Energéticos;66026.19
2025-11;VEN005;Isotônicos;46186.47
2025-11;VEN005;Cerveja Premium;53082.68
2025-11;VEN006;Energéticos;63118.26
2025-11;VEN006;Isotônicos;49215.23
2025-11;VEN006;Cerveja Premium;47652.78
2025-11;VEN007;Energéticos;70547.08
2025-11;VEN007;Isotônicos;46328.5
2025-11;VEN007;Cerveja Premium;56025.27
2025-11;VEN008;Energéticos;80921.35
2025-11;VEN008;Isotônicos;55958.89
2025-11;VEN008;Cerveja Premium;46855.72
2025-11;VEN009;Energéticos;72733.74
2025-11;VEN009;Isotônicos;45454.11
2025-11;VEN009;Cerveja Premium;32236.97
2025-11;VEN010;Energéticos;101853.21
2025-11;VEN010;Isotônicos;57031.88
2025-11;VEN010;Cerveja Premium;48468.8
2025-11;VEN011;Energéticos;74697.56
2025-11;VEN011;Isotônicos;63791.84
2025-11;VEN011;Cerveja Premium;37119.2
2025-11;VEN012;Energéticos;91871.43
2025-11;VEN012;Isotônicos;40382.93
2025-11;VEN012;Cerveja Premium;63043.46
2025-11;VEN013;Energéticos;91824.61
2025-11;VEN013;Isotônicos;57952.04
2025-11;VEN013;Cerveja Premium;34664.98
2025-11;VEN014;Energéticos;84824.84
2025-11;VEN014;Isotônicos;38952.34
2025-11;VEN014;Cerveja Premium;53741.07
2025-11;VEN015;Energéticos;92446.06
2025-11;VEN015;Isotônicos;46422.9
2025-11;VEN015;Cerveja Premium;52697.11
2025-11;VEN016;Energéticos;72490.75
2025-11;VEN016;Isotônicos;50695.64
2025-11;VEN016;Cerveja Premium;44915.8
2025-11;VEN017;Energéticos;82428.38
2025-11;VEN017;Isotônicos;67385.85
2025-11;VEN017;Cerveja Premium;44671.93
2025-11;VEN018;Energéticos;75227.14
2025-11;VEN018;Isotônicos;59021.79
2025-11;VEN018;Cerveja Premium;65552.56
2025-11;VEN019;Energéticos;89094.38
2025-11;VEN019;Isotônicos;58622.15
2025-11;VEN019;Cerveja Premium;65426.0
2025-11;VEN020;Energéticos;83367.3
2025-11;VEN020;Isotônicos;73730.32
2025-11;VEN020;Cerveja Premium;43924.4
2025-11;VEN021;Energéticos;81696.21
2025-11;VEN021;Isotônicos;42427.81
2025-11;VEN021;Cerveja Premium;43543.21
2025-11;VEN022;Energéticos;88510.45
2025-11;VEN022;Isotônicos;46776.77
2025-11;VEN022;Cerveja Premium;41797.97
2025-11;VEN023;Energéticos;93649.01
2025-11;VEN023;Isotônicos;48843.23
2025-11;VEN023;Cerveja Premium;40181.62
2025-11;VEN024;Energéticos;66412.96
2025-11;VEN024;Isotônicos;55477.42
2025-11;VEN024;Cerveja Premium;32028.16
2025-11;VEN025;Energéticos;82817.03
2025-11;VEN025;Isotônicos;50741.05
2025-11;VEN025;Cerveja Premium;48998.73
2025-11;VEN026;Energéticos;81716.35
2025-11;VEN026;Isotônicos;65933.37
2025-11;VEN026;Cerveja Premium;57065.05
2025-11;VEN027;Energéticos;75355.27
2025-11;VEN027;Isotônicos;46780.92
2025-11;VEN027;Cerveja Premium;46533.1
2025-11;VEN028;Energéticos;97973.55
2025-11;VEN028;Isotônicos;61523.83
2025-11;VEN028;Cerveja Premium;50148.04
2025-11;VEN029;Energéticos;105854.99
2025-11;VEN029;Isotônicos;61979.57
2025-11;VEN029;Cerveja Premium;53202.73
2025-11;VEN030;Energéticos;82450.44
2025-11;VEN030;Isotônicos;63300.02
2025-11;VEN030;Cerveja Premium;44068.51
2025-11;VEN031;Energéticos;83571.55
2025-11;VEN031;Isotônicos;69592.52
2025-11;VEN031;Cerveja Premium;41173.43
2025-11;VEN032;Energéticos;72402.91
2025-11;VEN032;Isotônicos;55395.89
2025-11;VEN032;Cerveja Premium;38603.55
2025-11;VEN033;Energéticos;72785.08
2025-11;VEN033;Isotônicos;59588.76
2025-11;VEN033;Cerveja Premium;55605.5
2025-11;VEN034;Energéticos;94527.64
2025-11;VEN034;Isotônicos;50358.8
2025-11;VEN034;Cerveja Premium;38253.58
2025-11;VEN035;Energéticos;73334.93
2025-11;VEN035;Isotônicos;47586.46
2025-11;VEN035;Cerveja Premium;41431.24
2025-11;VEN036;Energéticos;95912.98
2025-11;VEN036;Isotônicos;58362.2
2025-11;VEN036;Cerveja Premium;41311.1
2025-11;VEN037;Energéticos;87168.83
2025-11;VEN037;Isotônicos;47403.16
2025-11;VEN037;Cerveja Premium;41691.05
2025-11;VEN038;Energéticos;88531.33
2025-11;VEN038;Isotônicos;65973.42
2025-11;VEN038;Cerveja Premium;49273.08
2025-11;VEN039;Energéticos;79209.19
2025-11;VEN039;Isotônicos;42452.51
2025-11;VEN039;Cerveja Premium;40515.74
2025-11;VEN040;Energéticos;76321.38
2025-11;VEN040;Isotônicos;43293.31
2025-11;VEN040;Cerveja Premium;53651.96
2025-11;VEN041;Energéticos;99621.0
2025-11;VEN041;Isotônicos;71069.54
2025-11;VEN041;Cerveja Premium;59140.94
